N,P,K,temperature,humidity,ph,rainfall,label,Crop,Cluster,PCA1,PCA2
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange,16,0,-0.27034600319862734,-0.05477483031133178
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange,16,0,-0.2933964052380549,-0.093694069580804
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange,16,0,-0.2640018236595196,-0.06769501355914151
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange,16,0,-0.2052906595532346,-0.023809081690796735
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange,16,0,-0.20682121681311924,0.03770506028007535
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange,16,0,-0.23579834294106888,0.005464733031118609
15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,orange,16,0,-0.22228961993039284,0.031060966218542225
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange,16,0,-0.29318571848310704,-0.013320522311623367
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange,16,0,-0.20375284433996582,0.040668320296689466
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange,16,0,-0.2487216764867785,0.030825749370598097
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,orange,16,0,-0.1650033818741959,0.04614085169382207
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange,16,0,-0.26389122854451375,-0.0175471585395599
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange,16,0,-0.231341552509219,0.08025091184995872
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,16,0,-0.18105920767858025,0.02429607890607756
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange,16,0,-0.18217313604076826,0.021259210516114915
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange,16,0,-0.2230053874749446,-0.05522272441864199
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange,16,0,-0.24251240125148743,-0.07866709965552837
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange,16,0,-0.19456929350831587,-0.01311256993773519
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange,16,0,-0.2645077464397894,0.018760401098039503
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange,16,0,-0.13957591274068218,0.030614091668844615
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange,16,0,-0.24280852158332636,0.014793796967807972
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange,16,0,-0.16530098517055097,-0.011625382739531592
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange,16,0,-0.22709474789886938,-0.06205137049773945
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange,16,0,-0.1596176650780617,-0.025779361615455458
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,16,0,-0.20200802836297524,-0.0454672913799961
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,16,0,-0.2451243077531237,-0.06747374156196546
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,16,0,-0.30853428121611576,-0.07339448303959094
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange,16,0,-0.2731569589745084,-0.024969714512008384
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange,16,0,-0.21190846081500972,0.03626791551727466
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange,16,0,-0.17945373106048115,0.01372841758393157
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange,16,0,-0.2030139896975637,0.0929407443759555
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,16,0,-0.26469082459703314,-0.028129640421780726
25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,orange,16,0,-0.2245742853344902,-0.016015523611110964
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange,16,0,-0.1655678575777147,0.010468908968037314
37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,orange,16,0,-0.2276656200006546,-0.01638027103627564
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange,16,0,-0.24449117835700818,-0.021672306343074228
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange,16,0,-0.19108146644839574,0.06411207145031245
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange,16,0,-0.19756641384258114,-0.024806913860877963
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,orange,16,0,-0.27181842514693744,0.011874419686354491
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange,16,0,-0.31462777124677566,-0.045380121922126794
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange,16,0,-0.1877745551015599,-0.057713781377975185
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange,16,0,-0.14630297409301998,0.08728852051773218
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange,16,0,-0.18196662017138185,0.007072437302736994
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange,16,0,-0.1440058411851476,0.036843230606241714
20,23,11,31.852069399999998,90.12220323,6.407715561,109.9455062,orange,16,0,-0.20156225500905528,0.0009311247385074796
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange,16,0,-0.23097597793219943,0.017480104154086677
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange,16,0,-0.3114855175407938,-0.08577412739998287
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange,16,0,-0.18153463753386193,-0.017197502702878766
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,16,0,-0.22346338286832002,-0.04202113869536521
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,16,0,-0.23153681995672903,0.06006371747700009
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange,16,0,-0.30006753117840324,-0.07556692962676213
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,orange,16,0,-0.23813500050070815,0.04932307054634568
27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange,16,0,-0.22577340965513606,-0.021435041762750125
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,16,0,-0.24114293336560585,0.02088541737919573
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange,16,0,-0.25079776681741794,0.0332422194409456
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange,16,0,-0.2618615124836091,-0.06052221389747093
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange,16,0,-0.19110595810693964,-0.020735154549309343
61,68,50,35.21462816,91.49725058,6.7932454170000005,243.0745066,papaya,17,0,-0.027239905380537797,-0.295588020202112
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya,17,1,-0.11189884797115654,-0.22291600684354165
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,17,0,-0.038809986878894365,-0.19788941692780507
39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya,17,0,0.03334314883544325,-0.222128458324434
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,17,0,0.03126643915457183,-0.1621466419076939
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya,17,0,-0.05889487607265555,-0.3155067620900108
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya,17,0,-0.06085907522706306,-0.3105488787692219
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya,17,0,0.06119518930478467,-0.16826590124538673
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,17,0,0.07354711714425606,-0.18507328444512294
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya,17,0,-0.07937530915495751,-0.3357636902696577
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,papaya,17,0,-0.11043369300489461,-0.2738400554604123
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya,17,4,-0.05531492274281376,-0.21228270416888
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,17,0,0.0303176632400972,-0.22287216189493303
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya,17,4,-0.016539938586606007,-0.2140732325309629
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya,17,0,-0.053638891619754596,-0.3093117161019597
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya,17,0,-0.05031123325431151,-0.27955730679617113
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,17,1,-0.009818550426018972,-0.22007054394737946
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,17,1,0.009743691448317994,-0.1388692012734227
54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya,17,0,0.008252677356185973,-0.2168445223120034
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya,17,0,-0.041039266550772086,-0.23768537282169488
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya,17,1,0.02187122531027388,-0.16988028933528307
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya,17,1,-0.004619746661042061,-0.22113240867120837
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya,17,0,-0.025207250131594087,-0.27937067148153183
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya,17,0,0.05800513554588853,-0.17898545940351124
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya,17,0,-0.0364563243700076,-0.15558184825611363
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya,17,0,-0.041468883063557754,-0.2031065783022062
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya,17,0,0.06292394718088094,-0.19902022300339772
36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya,17,0,0.01686952842440933,-0.1701983437882582
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,17,0,-0.08030485671137,-0.2814898996093578
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,17,4,-0.11145500494421212,-0.28055217608825117
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya,17,1,-0.0017903969050799178,-0.17054762319006012
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya,17,1,0.11607092350699737,-0.13452764165524642
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,17,0,-0.05229385631985316,-0.251998972715448
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,17,1,0.11498085822594581,-0.12933746073614572
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya,17,0,0.060334495555464024,-0.15058693802311424
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,17,0,0.03652534563658278,-0.1771331663103209
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,17,0,0.049548509227507836,-0.1752227395398336
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya,17,0,-0.04149484884236527,-0.28492999827064963
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya,17,1,0.002275289710619733,-0.17995878439076007
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya,17,0,-0.06639215029088846,-0.20734892840986635
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya,17,0,-0.03239835240065095,-0.18289464066896405
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya,17,0,-0.07527921737443576,-0.2610758680133566
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya,17,4,-0.015098731032222064,-0.3229418961228796
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,papaya,17,0,-0.02779365104241776,-0.27228128721759637
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,17,0,-0.06520287949976383,-0.2896535416779961
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya,17,0,0.007433692506891587,-0.18244001085859815
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,17,1,0.07758858464767711,-0.11931844355823
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya,17,0,0.02516017817753647,-0.17558497614923232
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya,17,0,-0.04553481394231678,-0.2282576500846878
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,17,1,0.07826177990110225,-0.16901868215828073
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,17,0,-0.052702794258784914,-0.2239603512362174
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,17,0,-0.03806170660886858,-0.17735504962453189
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,17,0,-0.04865296353247245,-0.17510640188489068
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya,17,0,-0.0012602005615577358,-0.1914410336566627
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya,17,0,0.033682416461835576,-0.18391659655939802
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,17,4,-0.052503594614537116,-0.2370024276377637
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya,17,1,-0.03405213437715117,-0.16502921648693372
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,17,4,-0.01130700185713315,-0.24305882227633624
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya,17,0,-0.08023285842767469,-0.22140657945818437
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,17,0,-0.019638532388723116,-0.2147644514044194
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya,17,0,-0.00015821739967885871,-0.21206254156112614
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,17,0,-0.04332621895812054,-0.2720681170110266
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya,17,0,-0.045341679445322164,-0.2363189075591757
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,17,4,-0.006984053357179157,-0.2775974978766479
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,17,0,-0.06249255011776989,-0.2582882697990404
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,17,1,0.04714570461054478,-0.16343237430335072
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,17,1,-0.04935501897156936,-0.27280950892329014
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,17,1,0.020235025056221427,-0.15158942167631423
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,17,4,0.014521102904609237,-0.250056425462707
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,17,0,0.018284408689506138,-0.25446928731255436
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,17,4,0.005977902387464367,-0.28298843483093394
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,17,0,-0.02597415467987692,-0.291107006404577
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya,17,0,0.006389034381874015,-0.16896153477260845
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,17,0,-0.04661026985962094,-0.2226779820131757
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya,17,0,-0.11259417580585812,-0.2980001626148677
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,17,0,-0.09338756052325671,-0.2458854417694084
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,17,0,-0.003724350774923524,-0.20039808533544629
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,17,0,-0.07178458462247546,-0.2710934278079941
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,17,0,0.01465109945217274,-0.19137888315720106
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya,17,4,0.030730029303047895,-0.2498808246670586
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya,17,0,0.012611420459730615,-0.167317982771231
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,17,1,0.05433573247968533,-0.1265269658071408
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya,17,0,0.009686919458300797,-0.21047051084735527
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,17,0,0.06673767505198792,-0.21421506279578237
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,17,0,-0.03746250259039018,-0.2628195574761513
48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya,17,0,0.01667878421045669,-0.18596832270973032
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,17,4,-0.03330197988828963,-0.26740830626477047
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,17,0,-0.03981998832666264,-0.2615754211275004
38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya,17,1,0.06667812906577024,-0.1657738988335278
57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya,17,4,0.046112783013476266,-0.22058740197660157
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya,17,0,0.025469577687023466,-0.18293975160237794
56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya,17,0,-0.04551113848120271,-0.2874331318273035
54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya,17,0,0.017082185831901662,-0.24677646138191964
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya,17,0,-0.06638912765442438,-0.2762243870858605
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya,17,4,0.026429667705465783,-0.2653284065318315
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,17,0,0.008173689396117439,-0.2331148746395631
43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya,17,1,0.01942258713985103,-0.18044624051914773
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,17,0,0.025278069060445604,-0.20584928585716694
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya,17,0,-0.026390145409579357,-0.2702297750277797
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya,17,0,0.06402863668381402,-0.17797823736417503
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut,4,0,-0.12217217512215238,-0.07934910770240794
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,4,0,-0.19999244376691697,-0.15765437419693995
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,4,0,-0.08366101722272432,-0.07031201788227556
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,4,0,-0.08213422740501655,0.0034690863352929745
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,4,0,-0.13024851052370964,-0.10462946000056288
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut,4,0,-0.15570987327470187,-0.05084495464256793
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,4,0,-0.2603725639142826,-0.1363058761390562
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut,4,0,-0.253419094660863,-0.0821399174492884
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,4,0,-0.1362176732079217,-0.09537195482349933
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,4,0,-0.21505621506131795,-0.15797699423344685
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,4,0,-0.15591405011985762,-0.030646299867489596
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,4,0,-0.21706972911111272,-0.1408997019264598
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,4,0,-0.21120857073786967,-0.11696804251436724
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,4,0,-0.21490235386245474,-0.18442583816310704
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,4,0,-0.16884927650155349,-0.14574985382266753
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,4,0,-0.10452792550996474,-0.03182827084728796
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,4,0,-0.20730048202152362,-0.1510270496729868
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,4,0,-0.1257849294374516,-0.032929959180135276
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,4,0,-0.21635509249554294,-0.10884342252648022
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,4,0,-0.25719978190843074,-0.08295205757092065
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,4,0,-0.2565496359113388,-0.15298711337772467
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,4,0,-0.22567192606835476,-0.05768795671276336
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,4,0,-0.16151533688677544,0.004176338017703082
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,4,0,-0.2142789855758733,-0.14865599327371207
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,4,0,-0.18483155829634026,-0.030422313235650724
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,4,0,-0.1820996159445368,-0.1475281325331931
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,4,0,-0.1728398887213829,-0.17054336376097223
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,4,0,-0.2164426861118233,-0.06204204870319601
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,4,0,-0.19031337137649837,-0.10067213733086874
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,4,0,-0.19676110146487494,-0.14913297572961842
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,4,0,-0.20222941070547984,-0.029693640312485895
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,4,0,-0.2124753308188787,-0.09784533831435223
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,4,0,-0.22909374894926726,-0.12625447726329578
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,4,0,-0.17755355797787406,-0.0338778411613179
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,4,0,-0.22742254933875905,-0.09456410555437329
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,4,0,-0.13348234072913878,-0.09968908499471052
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,4,0,-0.2018422285775089,-0.1102426297557785
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,4,0,-0.22767011451809227,-0.17101453038850498
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,4,0,-0.1628548687352691,-0.17203933771794563
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,4,0,-0.12733067531711467,-0.05867081017731161
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,4,0,-0.16407248089354037,-0.08073327129956354
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,4,0,-0.28048625726449194,-0.17910522417705171
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,4,0,-0.17525477558378683,-0.06110865798613131
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,4,0,-0.11448070802068959,-0.13492529244872395
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,4,0,-0.23390012623043793,-0.09140741707016822
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,4,0,-0.26817527111826706,-0.14075249017441405
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,4,0,-0.1606601332214219,-0.16078206147091517
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,4,0,-0.1329930906216928,-0.04601686528568844
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,4,0,-0.2101293853233758,-0.14239873821352939
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,4,0,-0.208840551936644,-0.1282899898892915
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,4,0,-0.12708793876733027,-0.0616306121653382
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,4,0,-0.15650014748264382,-0.052739943769796585
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,4,0,-0.0821720823369856,-0.028491182764217433
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,4,0,-0.12076329888365601,-0.10585871216747678
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,4,0,-0.1759715109384265,-0.16250798199847222
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,4,0,-0.24852817120697965,-0.09839142667787504
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,4,0,-0.11051392250847086,-0.03819179361534719
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,4,0,-0.05496034624224308,-0.052395424322414584
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,4,0,-0.22426650815565433,-0.09820930912756705
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,4,0,-0.25788989553514546,-0.17345750055673478
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,4,0,-0.1147690110569874,-0.05221383928254373
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,4,0,-0.12047701492125706,-0.1030107385416621
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,4,0,-0.11982666506812506,-0.052318547528117085
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,4,0,-0.12583448616797788,-0.011129205856356796
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,4,0,-0.15939284853164543,-0.08831847050192555
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,4,0,-0.11959135764028395,-0.13862052105495948
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,4,0,-0.16506754935906331,-0.1362883046304668
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,4,0,-0.11164151767058271,-0.052028978496890935
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,4,0,-0.10844524263384024,-0.019850940898448726
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,4,0,-0.12178113250433005,-0.04918721528035231
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,4,0,-0.18062531547095986,-0.07549713100664818
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,4,0,-0.14563432789804087,-0.01863257619600209
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,4,0,-0.11868132072953046,-0.07563781427445028
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,4,0,-0.19314989921519898,-0.05470333023712455
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,4,0,-0.0644107848369563,-0.021613017445760944
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,4,0,-0.28734652941689315,-0.16213430012693966
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,4,0,-0.21722450768467114,-0.09190744907692182
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,4,0,-0.26212980729088814,-0.1634071110332623
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,4,0,-0.10115156609940974,-0.008218404685256744
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,4,0,-0.20963904767638178,-0.0942436515204925
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,4,0,-0.14450683668237843,-0.16228010907852713
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,4,0,-0.1208457888951685,-0.07836717596018185
